0,6631,13040,19315,25726,32211,38788,45105,51774,58325,64732,71573,78158,84819,91568,98053,104680,111373,117870,124307,130798,137261,143730,150073,156596,163207,169582,175953,182518,189093,195458,201997,208568,215247,221834,228355,235170,241811,248150,254803,261324,267751,274158,280855,287600,294069,300732,307237,313772,320423,326880,333343,339750,346229,352718,359267,365864,372361,378970,385543,391980,398535,404946,411511,418108,424783,431290,437799,444260,450833,457502,464039,470512,477123,483790,490405,496926,503489,509766,516247,522780,529361,535732,542449,549092,555563,562184,568709,575196,581651,588412,594847,601376,607735,614372,620985,627498,633931,640494,646881
0.0,36.0,38.0,38.0,38.0,38.0,40.0,38.0,40.0,35.0,35.0,39.0,39.0,36.0,36.0,39.0,36.0,36.0,39.0,39.0,38.0,41.0,38.0,39.0,38.0,38.0,38.0,40.0,37.0,36.0,37.0,39.0,36.0,37.0,38.0,39.0,40.0,37.0,38.0,39.0,37.0,35.0,38.0,36.0,37.0,38.0,37.0,39.0,38.0,39.0,38.0,38.0,37.0,38.0,40.0,34.0,36.0,35.0,38.0,40.0,38.0,36.0,40.0,38.0,38.0,37.0,37.0,37.0,38.0,40.0,37.0,36.0,34.0,37.0,39.0,36.0,35.0,37.0,35.0,37.0,41.0,40.0,36.0,37.0,36.0,38.0,38.0,39.0,39.0,40.0,40.0,38.0,39.0,37.0,37.0,38.0,40.0,35.0,41.0,38.0
36.0,0.0,33.0,36.0,35.0,33.0,34.0,31.0,34.0,33.0,33.0,32.0,35.0,34.0,35.0,33.0,31.0,32.0,34.0,34.0,33.0,36.0,34.0,34.0,33.0,33.0,33.0,35.0,34.0,31.0,32.0,34.0,34.0,34.0,37.0,35.0,34.0,34.0,35.0,35.0,33.0,32.0,33.0,36.0,33.0,33.0,31.0,35.0,32.0,34.0,35.0,36.0,33.0,33.0,36.0,29.0,33.0,33.0,34.0,34.0,34.0,33.0,36.0,35.0,34.0,34.0,33.0,32.0,35.0,36.0,34.0,34.0,32.0,34.0,37.0,35.0,31.0,34.0,32.0,35.0,35.0,36.0,30.0,34.0,33.0,36.0,32.0,34.0,36.0,35.0,36.0,35.0,34.0,32.0,35.0,34.0,31.0,32.0,36.0,32.0
38.0,33.0,0.0,36.0,36.0,35.0,36.0,33.0,35.0,32.0,34.0,34.0,35.0,35.0,35.0,35.0,33.0,33.0,35.0,35.0,35.0,37.0,36.0,35.0,35.0,35.0,35.0,38.0,33.0,33.0,35.0,35.0,34.0,33.0,35.0,37.0,37.0,34.0,35.0,36.0,34.0,33.0,33.0,36.0,34.0,34.0,33.0,35.0,35.0,36.0,35.0,36.0,33.0,36.0,37.0,30.0,33.0,34.0,34.0,37.0,34.0,35.0,37.0,35.0,35.0,35.0,35.0,33.0,36.0,38.0,36.0,34.0,32.0,35.0,37.0,34.0,34.0,34.0,32.0,35.0,37.0,37.0,34.0,36.0,34.0,35.0,34.0,36.0,36.0,38.0,38.0,35.0,34.0,34.0,36.0,35.0,35.0,32.0,36.0,34.0
38.0,36.0,36.0,0.0,37.0,37.0,37.0,36.0,38.0,34.0,36.0,36.0,39.0,36.0,38.0,37.0,34.0,35.0,38.0,36.0,36.0,39.0,34.0,37.0,36.0,36.0,37.0,39.0,35.0,34.0,36.0,36.0,35.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,34.0,37.0,35.0,35.0,37.0,34.0,37.0,37.0,38.0,37.0,37.0,35.0,36.0,39.0,32.0,35.0,35.0,36.0,38.0,36.0,37.0,39.0,36.0,37.0,35.0,37.0,36.0,36.0,39.0,36.0,35.0,33.0,37.0,40.0,37.0,36.0,37.0,34.0,37.0,39.0,38.0,35.0,36.0,34.0,37.0,36.0,37.0,39.0,38.0,39.0,37.0,37.0,36.0,37.0,36.0,37.0,34.0,37.0,36.0
38.0,35.0,36.0,37.0,0.0,34.0,37.0,34.0,37.0,33.0,33.0,34.0,36.0,35.0,36.0,36.0,32.0,34.0,35.0,36.0,34.0,37.0,36.0,36.0,35.0,35.0,37.0,36.0,34.0,33.0,36.0,36.0,35.0,35.0,36.0,34.0,36.0,34.0,36.0,35.0,36.0,34.0,35.0,35.0,34.0,33.0,33.0,37.0,35.0,36.0,35.0,36.0,33.0,36.0,37.0,32.0,34.0,34.0,35.0,37.0,35.0,36.0,37.0,37.0,34.0,34.0,34.0,34.0,35.0,36.0,37.0,34.0,33.0,36.0,38.0,35.0,34.0,36.0,32.0,35.0,37.0,37.0,32.0,35.0,34.0,37.0,34.0,36.0,37.0,37.0,35.0,36.0,35.0,33.0,36.0,35.0,36.0,33.0,36.0,35.0
38.0,33.0,35.0,37.0,34.0,0.0,37.0,35.0,37.0,33.0,33.0,33.0,36.0,36.0,36.0,36.0,32.0,32.0,36.0,34.0,34.0,34.0,35.0,35.0,34.0,35.0,35.0,36.0,33.0,32.0,36.0,36.0,36.0,35.0,37.0,36.0,36.0,36.0,36.0,36.0,34.0,33.0,35.0,36.0,34.0,34.0,32.0,37.0,34.0,36.0,35.0,36.0,33.0,35.0,34.0,30.0,34.0,35.0,33.0,37.0,37.0,35.0,38.0,36.0,32.0,35.0,33.0,35.0,36.0,37.0,37.0,32.0,33.0,34.0,37.0,35.0,34.0,35.0,32.0,35.0,39.0,37.0,32.0,35.0,33.0,36.0,36.0,34.0,36.0,36.0,37.0,36.0,34.0,34.0,35.0,35.0,37.0,32.0,36.0,35.0
40.0,34.0,36.0,37.0,37.0,37.0,0.0,35.0,38.0,35.0,36.0,36.0,39.0,38.0,38.0,38.0,34.0,36.0,37.0,36.0,37.0,37.0,36.0,36.0,37.0,35.0,36.0,39.0,36.0,33.0,37.0,37.0,37.0,36.0,38.0,37.0,39.0,35.0,38.0,38.0,36.0,36.0,37.0,38.0,36.0,36.0,34.0,38.0,37.0,37.0,37.0,39.0,36.0,36.0,39.0,32.0,35.0,37.0,36.0,39.0,37.0,37.0,40.0,39.0,36.0,35.0,36.0,36.0,39.0,40.0,37.0,36.0,35.0,38.0,40.0,38.0,34.0,37.0,34.0,36.0,39.0,38.0,34.0,38.0,34.0,38.0,35.0,36.0,39.0,39.0,39.0,38.0,37.0,37.0,38.0,35.0,37.0,35.0,38.0,33.0
38.0,31.0,33.0,36.0,34.0,35.0,35.0,0.0,34.0,33.0,33.0,33.0,35.0,34.0,37.0,34.0,32.0,32.0,34.0,35.0,35.0,37.0,34.0,34.0,34.0,34.0,35.0,36.0,33.0,32.0,33.0,33.0,35.0,34.0,35.0,35.0,35.0,34.0,34.0,33.0,33.0,32.0,34.0,35.0,33.0,32.0,31.0,35.0,33.0,34.0,35.0,35.0,32.0,35.0,37.0,29.0,33.0,35.0,34.0,37.0,34.0,35.0,36.0,36.0,34.0,34.0,35.0,33.0,36.0,38.0,36.0,34.0,32.0,35.0,37.0,35.0,32.0,36.0,32.0,34.0,37.0,37.0,32.0,36.0,33.0,36.0,33.0,34.0,36.0,37.0,37.0,34.0,34.0,33.0,35.0,34.0,32.0,33.0,36.0,33.0
40.0,34.0,35.0,38.0,37.0,37.0,38.0,34.0,0.0,34.0,36.0,36.0,38.0,37.0,38.0,37.0,35.0,34.0,37.0,39.0,36.0,39.0,37.0,37.0,36.0,35.0,36.0,39.0,36.0,35.0,35.0,33.0,38.0,34.0,38.0,37.0,37.0,37.0,38.0,39.0,34.0,35.0,35.0,39.0,35.0,35.0,33.0,40.0,36.0,37.0,36.0,37.0,35.0,38.0,40.0,33.0,35.0,37.0,36.0,40.0,37.0,36.0,38.0,37.0,36.0,36.0,38.0,35.0,38.0,39.0,37.0,36.0,35.0,38.0,39.0,36.0,34.0,37.0,34.0,36.0,36.0,40.0,34.0,39.0,36.0,37.0,35.0,37.0,38.0,39.0,39.0,38.0,36.0,36.0,38.0,37.0,35.0,34.0,38.0,37.0
